track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
81356,Prem Dhillon;Sidhu Moose Wala,Old Skool,Old Skool,68,253636,False,0.764,0.601,-6.999,1,0.325,0.198,0.0,0.265,0.905,87.926,pop
81362,Vishal-Shekhar;Arijit Singh;Jaideep Sahni,Befikre,Nashe Si Chadh Gayi,69,237875,False,0.799,0.784,-5.207,0,0.0519,0.11,2.84e-06,0.227,0.26,96.953,pop
81364,One Direction,FOUR (Deluxe),Steal My Girl,80,228133,False,0.536,0.768,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,pop
81366,Param Singh;Kamal Kahlon;Pratik Studio,Daru Badnaam,Daru Badnaam,68,185333,False,0.541,0.676,-3.893,0,0.153,0.442,0.0,0.159,0.845,90.037,pop
81369,Kaka,Mitti De Tibbe,Mitti De Tibbe,67,273251,False,0.849,0.853,-3.4,0,0.159,0.355,0.0,0.0896,0.794,129.966,pop
81370,Payal Dev;Badshah,Tauba (feat. Badshah),Tauba (feat. Badshah),68,199310,False,0.727,0.56,-6.175,1,0.079,0.462,0.0,0.109,0.684,86.993,pop
81372,Navaan Sandhu,Plug Talk,Plug Talk,67,162346,False,0.678,0.815,-1.736,0,0.264,0.0336,0.0,0.318,0.474,95.969,pop
81378,Rochak Kohli;Jubin Nautiyal;Neeti Mohan,"Meri Zindagi Hai Tu (From ""Satyameva Jayate 2"")","Meri Zindagi Hai Tu (From ""Satyameva Jayate 2"")",69,284233,False,0.649,0.86,-4.07,0,0.0359,0.38,0.000547,0.147,0.585,96.025,pop
81379,Darshan Raval;Asees Kaur;Lijo George-Dj Chetas,"Chogada (From ""Loveyatri"")","Chogada (From ""Loveyatri"")",68,249741,False,0.359,0.972,-3.452,1,0.109,0.136,2.52e-06,0.14,0.595,62.914,pop
81381,Nikk;Avneet Kaur,Yaari,Yaari,67,177750,False,0.587,0.557,-8.824,1,0.106,0.427,0.0,0.103,0.395,159.914,pop
81383,Manan Bhardwaj,Shiddat,Chitta,68,228189,False,0.412,0.494,-9.282,1,0.0536,0.706,0.0,0.0772,0.496,169.93,pop
81387,Vishal Chandrashekhar;Sai Vignesh,"Kurumugil [From ""Sita Ramam (Tamil)""]","Kurumugil (From ""Sita Ramam (Tamil)"")",68,218808,False,0.416,0.343,-10.995,1,0.0664,0.514,0.0,0.106,0.578,149.791,pop
81390,Leon James;Sid Sriram,"Kadhaippoma (From ""Oh My Kadavule"")","Kadhaippoma (From ""Oh My Kadavule"")",68,282208,False,0.575,0.577,-6.674,1,0.0432,0.451,3.98e-06,0.264,0.157,90.012,pop
81391,Darbuka Siva;Sid Sriram,"Mudhal Nee Mudivum Nee Title Track (From ""Mudhal Nee Mudivum Nee"")","Mudhal Nee Mudivum Nee Title Track (From ""Mudhal Nee Mudivum Nee"")",68,332702,False,0.556,0.521,-10.811,1,0.0321,0.632,0.000582,0.102,0.355,127.956,pop
81397,Bala;Nixen;Sandy Sandellow,Otha Thamarai (Original Soundtrack),Otha Thamarai - Original Soundtrack,68,219923,False,0.541,0.744,-6.191,0,0.295,0.507,0.0,0.26,0.877,194.976,pop
81400,Justin Bieber,Purpose (Deluxe),Love Yourself,84,233720,False,0.609,0.378,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,pop
81405,Olivia Rodrigo,SOUR,drivers license,88,242013,True,0.561,0.431,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,pop
81409,Tyson Sidhu,GODSPEED,GODSPEED,67,127200,False,0.887,0.673,-5.576,1,0.138,0.309,0.0,0.174,0.759,100.012,pop
81412,Darshan Raval,Tera Zikr,Tera Zikr,67,208500,False,0.613,0.47,-8.441,0,0.0344,0.823,1.87e-06,0.138,0.459,102.944,pop
81413,Sachet Tandon;Sachet-Parampara,"Bekhayali (From ""Kabir Singh"")","Bekhayali (From ""Kabir Singh"")",68,371790,False,0.308,0.585,-5.18,0,0.0428,0.45,0.0,0.319,0.345,171.843,pop
81414,Vishal Mishra;Rahul Sipligunj;M. M. Keeravani,"Naacho Naacho (From ""Rrr"")","Naacho Naacho (From ""Rrr"")",68,214207,False,0.438,0.986,-3.384,0,0.14,0.35,0.000343,0.0773,0.736,159.894,pop
81418,Tanishk Bagchi;Zahrah S Khan;Dj Aqeel,Aafat (Remix By DJ Aqeel) [brah],"Aafat (From ""Liger"") - Remix By DJ Aqeel",45,189790,False,0.738,0.892,-5.366,0,0.0538,0.00114,0.0648,0.0586,0.683,127.974,pop
81420,Darshan Raval,Ek Tarfa,Ek Tarfa,67,234374,False,0.48,0.615,-6.006,0,0.0328,0.547,0.0,0.139,0.33,79.948,pop
81422,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,Someone You Loved,87,182160,False,0.501,0.405,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,pop
81425,Khan Bhaini,Numb,Numb,66,166134,False,0.549,0.6,-4.008,0,0.0494,0.32,0.0,0.108,0.625,80.634,pop
81427,Tanishk Bagchi;Zahrah S Khan;Yash Narvekar;Bappi Lahiri,Dhokha Round D Corner,Mere Dil Gaaye Ja (Zooby Zooby),18,216199,False,0.673,0.902,-6.512,0,0.0342,0.0161,0.00795,0.141,0.618,129.024,pop
81429,Thalapathy Vijay;Anirudh Ravichander,"Jolly O Gymkhana (From ""Beast"")","Jolly O Gymkhana (From ""Beast"")",68,208064,False,0.652,0.653,-10.263,1,0.213,0.0358,0.0,0.081,0.776,185.931,pop
81430,Vishal Chandrashekhar;K. S. Harisankar;Sinduri Vishal,"Kannil Kannil [From ""Sita Ramam (Malayalam)""]","Kannil Kannil (From ""Sita Ramam (Malayalam)"")",67,232513,False,0.516,0.409,-11.925,0,0.0566,0.718,0.0,0.35,0.731,179.852,pop
81431,B Praak;Akshay Kumar;Nupur Sanon;Ammy Virk,Filhaal2 Mohabbat,Filhaal2 Mohabbat,67,300196,False,0.574,0.578,-3.188,0,0.0343,0.296,0.0,0.114,0.274,85.186,pop
81438,Vishal Chandrashekhar;Anirudh Ravichander;Shashaa Tirupati,"Bodhai Kaname (From ""Oh Manapenne"")","Bodhai Kaname - From ""Oh Manapenne""",68,261946,False,0.516,0.405,-12.327,1,0.0424,0.152,3.44e-06,0.154,0.267,160.047,pop
81450,The Weeknd,Beauty Behind The Madness,The Hills,88,242253,True,0.585,0.564,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,pop
81454,Harnoor,Waalian,Waalian,67,206117,False,0.722,0.335,-9.943,1,0.136,0.12,0.0,0.0747,0.266,85.034,pop
81455,Duncan Laurence,Arcade,Arcade,80,183624,False,0.45,0.329,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,pop
81456,Trevor Daniel,Nicotine,Falling,79,159381,False,0.785,0.431,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,pop
81457,Harrdy Sandhu,Backbone,Backbone,66,175058,False,0.501,0.828,-2.495,0,0.114,0.053,0.0,0.135,0.483,84.659,pop
81460,24kGoldn;iann dior,El Dorado,Mood (feat. iann dior),83,140533,True,0.701,0.716,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,pop
81461,JERRY;Devilo,She's The One,She's The One,66,204179,False,0.449,0.487,-7.456,0,0.0753,0.181,0.0,0.105,0.498,133.98,pop
81463,Ami Mishra;Shreya Ghoshal,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),Hasi - Female Version,68,192186,False,0.52,0.485,-6.438,0,0.0269,0.927,0.000466,0.159,0.407,143.901,pop
81464,Tanveer Evan;Ahmed Shakib,Maine Royaan (Lofi Remix),Maine Royaan (Lofi Remix),67,304529,False,0.35,0.468,-9.909,0,0.0385,0.445,0.034,0.0799,0.0467,71.312,pop
81468,Sam C.S.;Anirudh Ravichander;Shakthisree Gopalan,"Yaanji (From ""Vikram Vedha"")","Yaanji - From ""Vikram Vedha""",67,270375,False,0.692,0.624,-6.492,0,0.0337,0.368,0.0,0.108,0.487,132.896,pop
81470,Tanzeel Khan;Aashna Hegde,Befikar,Befikar,67,204923,False,0.7,0.502,-8.958,1,0.0425,0.603,0.0,0.08,0.407,129.977,pop
81482,Vivek - Mervin,Orasaadha (Madras Gig),Orasaadha - Madras Gig,67,235500,False,0.587,0.776,-4.892,1,0.0807,0.141,0.0,0.109,0.606,159.906,pop
81500,The Weeknd,Starboy,Die For You,88,260253,False,0.582,0.525,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,pop
81513,Madhur Sharma,Tere Jeya Hor Disda (LoFi),Tere Jeya Hor Disda (LoFi),67,117421,False,0.363,0.469,-8.404,0,0.0528,0.794,0.0176,0.106,0.102,171.988,pop
81516,Chamath Sangeeth;Yohani;Satheeshan,Manike Mage Hithe,Manike Mage Hithe,67,162772,False,0.836,0.51,-10.091,0,0.371,0.713,3.35e-05,0.101,0.56,151.499,pop
81520,Joshua Aaron,Munbe Vaa,Munbe Vaa,66,149460,False,0.51,0.407,-9.671,1,0.0334,0.628,1.73e-06,0.12,0.22,120.085,pop
81551,Aditya Rikhari,Faasle,Faasle,67,221988,False,0.645,0.324,-13.621,0,0.0545,0.754,0.000727,0.103,0.493,162.037,pop
81553,Justin Bieber,Purpose (Deluxe),Sorry,82,200786,False,0.654,0.76,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,pop
81556,Taylor Swift,folklore,august,86,261922,False,0.532,0.623,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,pop
81558,Jaani;Lijo George-Dj Chetas;Sukh-E Muzical Doctorz;Lisa Mishra,"Coka 2.0 (From ""Liger"")","Coka 2.0 (From ""Liger"")",66,166391,False,0.743,0.922,-3.025,1,0.121,0.411,2.36e-06,0.287,0.873,96.933,pop
81559,Harnoor,Waalian,Waalian,66,218523,False,0.617,0.392,-9.295,1,0.193,0.381,0.0,0.1,0.313,84.499,pop
81568,Jasmine Sandlas;Garry Sandhu;Tanishk Bagchi;Intense,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")","Illegal Weapon 2.0 (From ""Street Dancer 3D"")",67,188606,False,0.805,0.919,-1.294,1,0.0938,0.101,0.00343,0.0598,0.494,94.993,pop
81576,Darbuka Siva;Sid Sriram,Mudhal Nee Mudivum Nee (Original Motion Picture Soundtrack),Mudhal Nee Mudivum Nee Title Track,66,332702,False,0.556,0.521,-10.806,1,0.0321,0.641,0.000543,0.102,0.353,127.947,pop
81587,Jaani;Lijo George-Dj Chetas;Ram Miriyala;Geetha Madhuri;Sukh-E Muzical Doctorz,"Coka 2.0 [From ""Liger (Telugu)""]","Coka 2.0 (From ""Liger (Telugu)"")",66,166391,False,0.802,0.929,-2.036,1,0.118,0.608,4.81e-06,0.157,0.828,96.969,pop
81601,AURORA,All My Demons Greeting Me As A Friend (Deluxe),Runaway,79,248826,False,0.422,0.302,-9.214,1,0.0372,0.629,7.83e-05,0.104,0.123,114.089,pop
81603,Kamal Khan,The Dirty Picture,Ishq Sufiyana (Male),65,325257,False,0.511,0.622,-6.184,1,0.0435,0.0662,7.78e-05,0.0465,0.387,85.349,pop
81604,Pratsofficial,Aziyat,Aziyat,65,221714,False,0.682,0.437,-8.655,1,0.0271,0.758,0.00801,0.106,0.233,104.961,pop
81606,Tate McRae,you broke me first,you broke me first,84,169265,True,0.667,0.373,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,pop
81607,Ricky Rich;Dardan;DJ Gimi-O,Habibi (Albanian Remix),Habibi - Albanian Remix,76,129589,False,0.639,0.728,-7.065,0,0.0301,0.0223,0.00384,0.68,0.0996,103.966,pop
81613,Javed-Mohsin;Darshan Raval,Shershaah (Original Motion Picture Soundtrack),Kabhii Tumhhe,66,230103,False,0.573,0.338,-7.478,0,0.027,0.864,4.41e-06,0.133,0.451,96.981,pop
81615,Sachet Tandon;Parampara Tandon,Kabir Singh,Mere Sohneya,66,193355,False,0.376,0.643,-5.713,1,0.0411,0.558,0.0,0.217,0.646,136.228,pop
81617,Sachet Tandon,Kabir Singh,Bekhayali,66,371790,False,0.296,0.582,-5.18,0,0.0413,0.449,0.0,0.319,0.365,168.4,pop
81619,Harvi,Sufna Banke,Sufna Banke,66,179343,False,0.449,0.626,-6.428,1,0.0527,0.387,0.0,0.357,0.308,163.826,pop
81627,Akhil Sachdeva,Broken But Beautiful Season 3,Mere Liye,66,293176,False,0.363,0.662,-5.88,0,0.0377,0.573,0.0,0.35,0.301,178.213,pop
81656,Kaka,Libaas,Libaas,65,267029,False,0.794,0.753,-3.112,1,0.0609,0.543,0.0,0.12,0.906,159.965,pop
81657,Olivia Rodrigo,SOUR,traitor,88,229226,False,0.38,0.339,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,pop
81658,Taylor Swift,1989,Wildest Dreams,80,220440,False,0.553,0.664,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,pop
81659,Maroon 5,V (Asia Tour Edition),Animals,70,231013,False,0.279,0.742,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,pop
81664,Conan Gray,Kid Krow,Heather,87,198040,False,0.357,0.425,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,pop
81667,Vicky,Top Notch Gabru,Top Notch Gabru,67,158294,False,0.716,0.77,-4.071,0,0.158,0.144,0.0,0.0211,0.924,170.045,pop
81668,Maroon 5;Wiz Khalifa,Overexposed Track By Track,Payphone,84,231173,True,0.743,0.752,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,pop
81669,QARAN;Badshah,Veere Di Wedding (Original Motion Picture Soundtrack),Tareefan,67,186122,False,0.829,0.654,-6.26,0,0.0685,0.0942,5.01e-06,0.2,0.335,98.012,pop
81672,Ved Sharma,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Malang (Title Track) [From ""Malang - Unleash The Madness""]",66,287374,False,0.384,0.728,-6.503,0,0.0623,0.329,1.85e-05,0.329,0.311,156.396,pop
81674,Shrey Singhal,Fallin for You,Fallin for You,66,195338,False,0.625,0.835,-3.32,0,0.325,0.211,0.000191,0.0897,0.547,183.826,pop
81676,Navaan Sandhu,Black Life,Black Life,66,179228,False,0.677,0.682,-6.518,0,0.137,0.00392,0.0,0.181,0.646,89.81,pop
81680,Nawab,Expert Jatt,Expert Jatt,65,199534,False,0.765,0.948,-2.816,0,0.199,0.298,0.0,0.0784,0.647,172.038,pop
81685,Sachet Tandon;Parampara Tandon;Sachet-Parampara,"Mere Sohneya (From ""Kabir Singh"")","Mere Sohneya (From ""Kabir Singh"")",67,193355,False,0.376,0.643,-5.713,1,0.0411,0.558,0.0,0.217,0.646,136.224,pop
81686,Soham Naik;Antara Mitra;Uddipan Sharma,Raanjhana Ve,Raanjhana Ve,64,283195,False,0.628,0.834,-4.56,1,0.116,0.575,0.0,0.158,0.747,78.207,pop
81687,Stebin Ben,Chupana Bhi Nahi Aata (Recreated Version),Chupana Bhi Nahi Aata - Recreated Version,66,178598,False,0.602,0.249,-9.264,0,0.0287,0.725,0.0,0.243,0.274,131.814,pop
81702,Olivia Rodrigo,SOUR,good 4 u,88,178146,True,0.563,0.664,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,pop
81703,Baani Sandhu;Gur Sidhu,8 Parche,8 Parche,64,210000,False,0.652,0.862,-2.29,0,0.206,0.161,0.0,0.203,0.727,173.859,pop
81731,Rochak Kohli;Arijit Singh,Sonu Ke Titu Ki Sweety,Tera Yaar Hoon Main,66,264805,False,0.559,0.541,-5.525,1,0.0313,0.34,4.66e-06,0.102,0.309,83.978,pop
81740,Gippy Grewal;Tanu Grewal,"Nawa Nawa Pyaar (From ""Yaar Mera Titliaan Warga"") - Single",Nawa Nawa Pyaar,65,139756,False,0.811,0.757,-5.882,0,0.257,0.142,0.0,0.183,0.958,81.972,pop
81750,Aditya Rikhari,Samjho Na,Samjho Na,68,172408,False,0.744,0.328,-12.535,1,0.231,0.681,0.0002,0.128,0.532,98.923,pop
81751,Jawad Ahmad;Shaarib Toshi;Arijit Singh;Shreya Ghoshal,Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),Samjhawan,65,269184,False,0.65,0.482,-8.667,1,0.0281,0.293,0.0,0.0811,0.517,106.994,pop
81752,Olivia Rodrigo,SOUR,deja vu,87,215506,True,0.442,0.612,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,pop
81756,QARAN;Ash King,Haaye Oye (feat. Ash King),Haaye Oye (feat. Ash King),66,200029,False,0.633,0.727,-4.104,0,0.0383,0.173,0.0,0.153,0.543,123.959,pop
81761,Benson Boone,In The Stars,In The Stars,86,216410,False,0.362,0.54,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007,pop
81762,Sachet Tandon;The Fusion Project,"Humraah (From ""Malang - Unleash The Madness"")","Humraah (From ""Malang - Unleash The Madness"")",67,299821,False,0.468,0.854,-3.932,0,0.059,0.176,0.0,0.126,0.277,155.867,pop
81763,Kaka,Temporary pyar,Temporary pyar,65,245016,False,0.531,0.79,-7.213,1,0.234,0.281,0.0,0.301,0.339,79.942,pop
81764,Ed Sheeran,x (Deluxe Edition),Photograph,85,258986,False,0.614,0.379,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,pop
81766,Gur Sidhu;Jasmine Sandlas;Kaptaan,Bamb Agya,Bamb Agya,65,200000,False,0.823,0.709,-3.937,1,0.0408,0.0235,0.0,0.0834,0.499,93.012,pop
81767,Darshan Raval,Mujhe Peene Do,Mujhe Peene Do,65,196071,False,0.268,0.334,-8.877,0,0.0332,0.759,0.0,0.117,0.175,55.832,pop
81769,Tanishk Bagchi;Rashmi Virag;Zahrah S Khan,"Aafat (From ""Liger"")","Aafat (From ""Liger"")",66,163500,False,0.834,0.805,-1.684,0,0.155,0.257,0.0,0.0885,0.433,119.947,pop
81775,Neha Kakkar;Tanishk Bagchi,"Gali Gali (From ""Kgf Chapter 1"")","Gali Gali (From ""Kgf Chapter 1"")",66,174711,False,0.789,0.95,-3.604,0,0.0759,0.191,1.41e-05,0.0969,0.746,126.013,pop
81780,Darshan Raval,Baarish Lete Aana,Baarish Lete Aana,65,213500,False,0.537,0.35,-8.937,1,0.0248,0.838,0.0,0.108,0.318,67.018,pop
81800,Giveon,TAKE TIME,Heartbreak Anniversary,84,198370,False,0.449,0.465,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,pop
81807,Asim Azhar;Zenab Fatimah Sultan,"Ghalat Fehmi (From ""Superstar"")","Ghalat Fehmi - From ""Superstar""",66,286007,False,0.758,0.588,-7.777,0,0.091,0.608,9.3e-05,0.189,0.796,134.014,pop
81808,Azaan Sami Khan,Main Tera,Ik Lamha,65,258857,False,0.581,0.578,-7.571,0,0.0524,0.671,0.0,0.106,0.335,140.0,pop
81811,Saaj Bhatt,Halki Si Barsaat,Halki Si Barsaat,65,212560,False,0.591,0.606,-6.977,1,0.066,0.574,0.0,0.06,0.767,82.185,pop
81813,One Direction,Made In The A.M. (Deluxe Edition),Drag Me Down,80,192120,False,0.73,0.703,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,pop
81814,Gur Sidhu;Kaptaan,Step Up,Compulsory,65,216000,False,0.778,0.76,-3.913,0,0.143,0.0237,6.15e-06,0.183,0.688,144.026,pop
81815,Manan Bhardwaj,Shiddat,Shiddat Title Track,65,230875,False,0.489,0.625,-6.497,0,0.0584,0.288,0.0,0.133,0.439,149.921,pop
81816,Tanishk Bagchi;Arijit Singh;Asees Kaur,"Bolna (From ""Kapoor & Sons (Since 1921)"")","Bolna (From ""Kapoor & Sons (Since 1921)"")",66,212832,False,0.488,0.403,-7.005,1,0.0272,0.598,4.28e-06,0.434,0.497,131.489,pop
81825,Prashant Katheriya,Dreams Revisited (Short Version),Jiske Aane Se Mukammal,66,62942,False,0.631,0.277,-6.119,0,0.0292,0.871,4.6e-05,0.151,0.88,139.733,pop
81834,Vishal Chandrashekhar;Sai Vignesh,Sita Ramam (Tamil) [Original Motion Picture Soundtrack],Kurumugil,65,218808,False,0.419,0.342,-10.985,1,0.0636,0.518,0.0,0.106,0.599,149.798,pop
81857,Taylor Swift,reputation,Don’t Blame Me,88,236413,False,0.615,0.534,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,pop
81858,Amar Arshi;Badshah;Neha Kakkar;Indeep Bakshi;Prem & Hardeep,Baar Baar Dekho (Original Motion Picture Soundtrack),Kala Chashma,69,187006,False,0.801,0.856,-4.233,1,0.065,0.0984,6.62e-05,0.228,0.919,106.026,pop
81863,Rochak Kohli;Atif Aslam;Tulsi Kumar,"Paniyon Sa (From ""Satyameva Jayate"")",Paniyon Sa,65,236239,False,0.523,0.768,-4.953,0,0.0566,0.447,0.000226,0.0833,0.669,75.03,pop
81864,Ammy Virk;Shahid Mallya,Manmarziyaan (Original Motion Picture Soundtrack),Daryaa,63,261918,False,0.567,0.526,-5.029,1,0.0251,0.153,2.34e-06,0.103,0.231,91.999,pop
81868,B Praak;Harrdy Sandhu;Swasti Mehul,"Naah Goriye (From ""Bala"")","Naah Goriye (From ""Bala"")",64,184617,False,0.823,0.765,-1.695,0,0.0633,0.464,0.0,0.0601,0.715,99.96,pop
81871,Darshan Raval,Ek Tarfa - Reprise,Ek Tarfa - Reprise,64,241599,False,0.32,0.453,-9.537,0,0.0329,0.889,2.6e-06,0.1,0.444,72.424,pop
81876,Alex & Sierra,It's About Us,Little Do You Know,77,185200,False,0.5,0.292,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879,pop
81879,Prashant Katheriya,Devine Nostalgia (Unplugged),Tum Chhupa Na Sakogi,67,69741,False,0.471,0.229,-11.711,0,0.035,0.88,0.0228,0.257,0.641,80.99,pop
81882,Jawsh 685;Jason Derulo;BTS,Savage Love (Laxed - Siren Beat) [BTS Remix],Savage Love (Laxed – Siren Beat) [BTS Remix],73,184905,True,0.758,0.598,-5.695,0,0.0868,0.16,0.0,0.295,0.658,149.836,pop
81891,Vishal Chandrashekhar;Haricharan;Sinduri Vishal,"Kannukkulle [From ""Sita Ramam (Tamil)""]","Kannukkulle (From ""Sita Ramam (Tamil)"")",65,232513,False,0.493,0.404,-11.628,0,0.0394,0.75,0.0,0.366,0.82,179.992,pop
81895,Siddharth Slathia,Haare Haare Hum To Dil Se Haare (Unplugged Version),Haare Haare Hum To Dil Se Haare - Unplugged Version,65,157648,False,0.48,0.369,-8.766,1,0.0405,0.835,0.0,0.1,0.548,159.687,pop
81904,WILLOW,ARDIPITHECUS,Wait a Minute!,69,196520,False,0.764,0.705,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,pop
81906,Rochak Kohli;Ayushmann Khurrana,Mitti Di Khushboo,Mitti Di Khushboo,65,247222,False,0.64,0.754,-4.873,0,0.0392,0.395,0.0,0.209,0.355,94.989,pop
81909,Gulab Sidhu;Jay Dee,DEAD ZONE,DEAD ZONE,64,169939,False,0.634,0.644,-3.96,0,0.35,0.0324,0.0,0.644,0.538,163.628,pop
81911,Taylor Swift,Fearless (Big Machine Radio Release Special),Love Story,77,236266,False,0.617,0.741,-3.97,1,0.0311,0.131,0.0,0.0772,0.306,118.984,pop
81913,Javed-Mohsin;Arijit Singh;Shreya Ghoshal,Jalebi (Original Motion Picture Soundtrack),Pal,65,247286,False,0.495,0.498,-7.023,0,0.0337,0.701,0.0,0.0706,0.32,133.992,pop
81918,vaultboy,everything sucks,everything sucks,77,115401,True,0.76,0.371,-8.964,1,0.0531,0.00772,0.0,0.0785,0.653,138.023,pop
81919,Aditya Yadav,Deewane Hum Nahi (Version 1.0),Deewane Hum Nahi - Version 1.0,64,230000,False,0.553,0.498,-7.021,1,0.0518,0.34,0.0,0.202,0.238,180.011,pop
81923,B Praak;Nawazuddin Siddiqui;Sunanda Sharma,Baarish Ki Jaaye,Baarish Ki Jaaye,63,251428,False,0.524,0.765,-2.625,0,0.184,0.319,0.0,0.332,0.475,157.487,pop
81925,Karan Randhawa,Phulkari,Phulkari,63,196133,False,0.547,0.785,-5.865,0,0.0675,0.204,0.0,0.0835,0.764,81.781,pop
81926,One Direction,Midnight Memories (Deluxe),Story of My Life,83,245493,False,0.6,0.663,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,pop
81927,Dino James;Kaprila,Dooriyan (feat. Kaprila),Dooriyan (feat. Kaprila),64,215217,False,0.778,0.474,-10.109,1,0.08,0.528,0.0,0.104,0.219,91.969,pop
81930,Uzair Jaswal,Ek Paheli Leela,Tere Bin Nahi Laage (Male Version),64,222396,False,0.294,0.577,-5.952,1,0.0298,0.623,0.0,0.16,0.429,83.171,pop
81931,Tanishk Bagchi;Altamash Faridi,"Naa Tere Bin (From ""Ek Villain Returns"")","Naa Tere Bin (From ""Ek Villain Returns"")",64,371112,False,0.603,0.453,-8.501,1,0.0307,0.45,0.0,0.092,0.384,135.028,pop
81932,Hansraj Raghuwanshi,Laagi Lagan Shankara (Hindi),Laagi Lagan Shankara,63,236428,False,0.468,0.903,-3.155,1,0.122,0.178,0.0,0.0918,0.523,152.383,pop
81935,Garry Sandhu,Adhi Tape,Feelinga,65,188000,False,0.71,0.518,-8.755,0,0.0656,0.236,2.39e-05,0.31,0.386,96.059,pop
81936,Madhur Sharma;Nusrat Fateh Ali Khan,Medley: Kehna Galat Galat / Halka Halka Suroor,Medley: Kehna Galat Galat / Halka Halka Suroor,65,490434,False,0.731,0.506,-8.579,1,0.037,0.484,0.0,0.0944,0.703,114.986,pop
81937,Madhur Sharma;Nusrat Fateh Ali Khan,Mere Baad Kisko Sataoge (Lo-Fi),Mere Baad Kisko Sataoge (Lo-Fi),65,99583,False,0.346,0.495,-8.276,1,0.0718,0.273,0.0,0.165,0.33,203.983,pop
81939,Siddhu Kumar;Vineeth Sreenivasan;K. Sivaangi,"Adipoli (From ""Think Originals"")","Adipoli (From ""Think Originals"")",65,172750,False,0.573,0.6,-7.751,1,0.3,0.586,7.65e-06,0.15,0.706,149.982,pop
81942,Santhosh Dhayanidhi;Rakshita Suresh,Kutty Pattas,Kutty Pattas,65,239103,False,0.895,0.467,-10.48,0,0.199,0.178,0.0,0.0802,0.742,132.955,pop
81944,Krishh;Arun,Unnale Unnale,June Ponal,63,361533,False,0.741,0.489,-9.428,0,0.0472,0.0386,0.0,0.162,0.667,113.028,pop
81951,Billie Eilish,Happier Than Ever,Happier Than Ever,88,298899,True,0.332,0.225,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,pop
81955,Harrdy Sandhu,Naah,Naah,63,190000,False,0.715,0.863,-2.539,0,0.063,0.62,6.32e-05,0.0972,0.828,99.981,pop
81956,Olivia Rodrigo,SOUR,happier,86,175933,True,0.395,0.443,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,pop
81959,Ammy Virk,Qismat,Qismat,62,243870,False,0.43,0.744,-5.105,0,0.132,0.498,0.0,0.381,0.736,87.726,pop
81960,James Arthur,Back from the Edge,Say You Won't Let Go,85,211466,False,0.358,0.557,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,pop
81961,Akhil Sachdeva;Mansheel Gujral,Badrinath Ki Dulhania,Humsafar,64,268463,False,0.319,0.552,-6.401,1,0.0307,0.719,0.0,0.144,0.221,93.991,pop
81962,Aastha Gill;Sachin Sanghvi;Jigar Saraiya;Divya Kumar,Stree,Kamariya,65,187982,False,0.825,0.666,-4.847,0,0.0554,0.143,2.81e-06,0.237,0.763,96.987,pop
81967,Sonu Nigam;Sabri Brothers,Main Hoon Na,Tumse Milke Dil Ka,65,359253,False,0.853,0.745,-8.636,0,0.109,0.0642,1.87e-06,0.0274,0.882,107.985,pop
